      0.204401E-03     0.100000E-08
      0.204684E-03     0.102937E-08
      0.204693E-03     0.104935E-08
      0.204702E-03     0.106967E-08
      0.204711E-03     0.109035E-08
      0.204729E-03     0.111139E-08
      0.204754E-03     0.113280E-08
      0.204775E-03     0.115457E-08
      0.204796E-03     0.117672E-08
      0.204813E-03     0.119925E-08
      0.204823E-03     0.122217E-08
      0.204832E-03     0.124549E-08
      0.204840E-03     0.126920E-08
      0.204852E-03     0.129332E-08
      0.204866E-03     0.131785E-08
      0.204880E-03     0.134280E-08
      0.204895E-03     0.136817E-08
      0.204906E-03     0.139397E-08
      0.204916E-03     0.142021E-08
      0.204924E-03     0.144689E-08
      0.204932E-03     0.147403E-08
      0.204947E-03     0.150162E-08
      0.204967E-03     0.152967E-08
      0.204988E-03     0.155820E-08
      0.205016E-03     0.158720E-08
      0.205048E-03     0.161669E-08
      0.205081E-03     0.164667E-08
      0.205113E-03     0.167715E-08
      0.205140E-03     0.170814E-08
      0.205163E-03     0.173964E-08
      0.205183E-03     0.177166E-08
      0.205201E-03     0.180422E-08
      0.205219E-03     0.183731E-08
      0.205236E-03     0.187094E-08
      0.205252E-03     0.190513E-08
      0.205269E-03     0.193988E-08
      0.205289E-03     0.197520E-08
      0.205311E-03     0.201110E-08
      0.205338E-03     0.204758E-08
      0.205366E-03     0.208466E-08
      0.205392E-03     0.212234E-08
      0.205426E-03     0.216063E-08
      0.205464E-03     0.219955E-08
      0.205496E-03     0.223909E-08
      0.205541E-03     0.227927E-08
      0.205600E-03     0.232010E-08
      0.205658E-03     0.236159E-08
      0.205707E-03     0.240374E-08
      0.205745E-03     0.244657E-08
      0.205797E-03     0.249008E-08
      0.205861E-03     0.253429E-08
      0.205916E-03     0.257921E-08
      0.205968E-03     0.262484E-08
      0.206022E-03     0.267119E-08
      0.206077E-03     0.271829E-08
      0.206134E-03     0.276612E-08
      0.206195E-03     0.281472E-08
      0.206262E-03     0.286408E-08
      0.206328E-03     0.291421E-08
      0.206385E-03     0.296514E-08
      0.206436E-03     0.301687E-08
      0.206492E-03     0.306940E-08
      0.206545E-03     0.312276E-08
      0.206593E-03     0.317695E-08
      0.206650E-03     0.323199E-08
      0.206714E-03     0.328788E-08
      0.206777E-03     0.334465E-08
      0.206843E-03     0.340229E-08
      0.206912E-03     0.346082E-08
      0.206983E-03     0.352026E-08
      0.207049E-03     0.358062E-08
      0.207118E-03     0.364191E-08
      0.207186E-03     0.370414E-08
      0.207254E-03     0.376732E-08
      0.207328E-03     0.383147E-08
      0.207401E-03     0.389661E-08
      0.207482E-03     0.396274E-08
      0.207565E-03     0.402988E-08
      0.207659E-03     0.409804E-08
      0.207764E-03     0.416723E-08
      0.207862E-03     0.423748E-08
      0.207957E-03     0.430879E-08
      0.208053E-03     0.438117E-08
      0.208155E-03     0.445465E-08
      0.208264E-03     0.452924E-08
      0.208372E-03     0.460495E-08
      0.208498E-03     0.468180E-08
      0.208648E-03     0.475979E-08
      0.208801E-03     0.483896E-08
      0.208969E-03     0.491931E-08
      0.209133E-03     0.500086E-08
      0.209274E-03     0.508362E-08
      0.209409E-03     0.516762E-08
      0.209563E-03     0.525286E-08
      0.209738E-03     0.533936E-08
      0.209910E-03     0.542714E-08
      0.210072E-03     0.551622E-08
      0.210220E-03     0.560662E-08
      0.210369E-03     0.569834E-08
      0.210539E-03     0.579142E-08
      0.210720E-03     0.588586E-08
      0.210888E-03     0.598168E-08
      0.211045E-03     0.607891E-08
      0.211201E-03     0.617755E-08
      0.211356E-03     0.627764E-08
      0.211512E-03     0.637918E-08
      0.211675E-03     0.648219E-08
      0.211833E-03     0.658670E-08
      0.211994E-03     0.669273E-08
      0.212168E-03     0.680029E-08
      0.212337E-03     0.690940E-08
      0.212501E-03     0.702009E-08
      0.212680E-03     0.713236E-08
      0.212866E-03     0.724626E-08
      0.213046E-03     0.736178E-08
      0.213238E-03     0.747896E-08
      0.213441E-03     0.759782E-08
      0.213638E-03     0.771838E-08
      0.213835E-03     0.784065E-08
      0.214054E-03     0.796466E-08
      0.214288E-03     0.809044E-08
      0.214522E-03     0.821800E-08
      0.214782E-03     0.834737E-08
      0.215067E-03     0.847857E-08
      0.215356E-03     0.861162E-08
      0.215651E-03     0.874655E-08
      0.215959E-03     0.888338E-08
      0.216273E-03     0.902213E-08
      0.216583E-03     0.916283E-08
      0.216890E-03     0.930550E-08
      0.217202E-03     0.945016E-08
      0.217502E-03     0.959685E-08
      0.217797E-03     0.974558E-08
      0.218111E-03     0.989639E-08
      0.218435E-03     0.100493E-07
      0.218763E-03     0.102043E-07
      0.219083E-03     0.103615E-07
      0.219412E-03     0.105208E-07
      0.219743E-03     0.106824E-07
      0.220060E-03     0.108462E-07
      0.220376E-03     0.110122E-07
      0.220679E-03     0.111805E-07
      0.220972E-03     0.113512E-07
      0.221273E-03     0.115241E-07
      0.221594E-03     0.116995E-07
      0.221934E-03     0.118772E-07
      0.222274E-03     0.120574E-07
      0.222616E-03     0.122400E-07
      0.222969E-03     0.124251E-07
      0.223314E-03     0.126127E-07
      0.223644E-03     0.128029E-07
      0.223961E-03     0.129956E-07
      0.224270E-03     0.131910E-07
      0.224578E-03     0.133890E-07
      0.224891E-03     0.135897E-07
      0.225237E-03     0.137930E-07
      0.225593E-03     0.139991E-07
      0.225947E-03     0.142080E-07
      0.226326E-03     0.144197E-07
      0.226707E-03     0.146342E-07
      0.227078E-03     0.148515E-07
      0.227434E-03     0.150718E-07
      0.227781E-03     0.152950E-07
      0.228149E-03     0.155212E-07
      0.228531E-03     0.157504E-07
      0.228960E-03     0.159826E-07
      0.229416E-03     0.162179E-07
      0.229842E-03     0.164563E-07
      0.230271E-03     0.166979E-07
      0.230703E-03     0.169426E-07
