0.01  -124887.5401467923
0.02  -210948.3440061597
0.03  -243276.5891977186
0.04  -251110.484916887
0.05  -249167.0617994388
0.06  -243682.2938422926
0.06999999999999999  -237272.4580069676
0.08  -231044.603677182
0.09  -225454.6983351659
0.09999999999999999  -220667.2102111533
0.11  -216713.1775456592
0.12  -213562.8719148487
0.13  -211160.3753009921
0.14  -209440.3780049955
0.15  -208336.3586135244
0.16  -207784.4658342502
0.17  -207725.2176644636
0.18  -208104.0862306061
0.19  -208871.5207312767
0.2  -209982.698714802
0.21  -211397.1592089949
0.22  -213078.3984903699
0.23  -214993.4700348
0.24  -217112.6088544021
0.25  -219408.8888350446
0.26  -221857.9154715824
0.27  -224437.5531668124
0.28  -227127.6846910806
0.29  -229909.9997488661
0.3  -232767.8094484729
0.31  -235685.8835804445
0.32  -238650.3078452827
0.33  -241648.3584579013
0.34  -244668.3918499771
0.35  -247699.7474737568
0.36  -250732.6619699043
0.37  -253758.1931935265
0.38  -256768.1527979033
0.39  -259755.0462534
0.4  -262712.0193344497
0.41  -265632.8102411567
0.42  -268511.7066374433
0.43  -271343.506986626
0.44  -274123.4856506414
0.45  -276847.3612921902
0.46  -279511.2681820772
0.47  -282111.7300683529
0.48  -284645.6363098832
0.49  -287110.2200180892
0.5  -289503.0379845381
0.51  -291821.9522027183
0.52  -294065.1128181317
0.53  -296230.9423637482
0.54  -298318.1211576677
0.55  -300325.5737572252
0.5600000000000001  -302252.4563792771
0.5700000000000001  -304098.1452098789
0.5800000000000001  -305862.2255389554
0.59  -307544.4816665413
0.6  -309144.8875373912
0.61  -310663.5980701727
0.62  -312100.9411565647
0.63  -313457.4103143579
0.64  -314733.6579873363
0.65  -315930.4894939004
0.66  -317048.8576358609
0.67  -318089.8579893552
0.68  -319054.7249111666
0.6900000000000001  -319944.8283075663
0.7000000000000001  -320761.6712279614
0.7100000000000001  -321506.8883645466
0.72  -322182.2455618603
0.73  -322789.6404679355
0.74  -323331.1044939951
0.75  -323808.8062934548
0.76  -324225.0570280739
0.77  -324582.3177620476
0.78  -324883.2094210216
0.79  -325130.5258802794
0.8  -325327.2509170316
0.8100000000000001  -325476.5799940863
0.8200000000000001  -325581.9481622962
0.8300000000000001  -325647.0658175399
0.8400000000000001  -325675.9646866434
0.85  -325673.0573425095
0.86  -325643.2149199293
0.87  -325591.8697804587
0.88  -325525.1531026824
0.89  -325450.0825418424
0.9  -325374.8236569319
0.91  -325309.0635302404
0.92  -325264.5615513406
0.93  -325255.9929017465
0.9400000000000001  -325302.3032827369
0.9500000000000001  -325429.0216994296
0.9600000000000001  -325672.54233672
0.97  -326089.004857827
0.98  -326776.1820829415
0.99  -327946.8559689892
